Q001253	Abzu-kidu 1	rim:E1.11.3.1	Early Dynastic	Nippur
Q001254	Abzu-kidu 2	rim:E1.11.3.2	Early Dynastic	Nippur
Q001255	Nammah 1	rim:E1.11.1.1	Early Dynastic	Nippur
Q001257	Ur-Enlil 1	rim:E1.11.2.1	Early Dynastic	Nippur
Q001258	Ur-Enlil 2	rim:E1.11.2.2	Early Dynastic	Nippur
Q001321	Pa-bilga … 1	rim:E1.12.1.1	Early Dynastic	Umma
Q001322	Aka 1	rim:E1.12.2.1	Early Dynastic	Umma
Q001323	Ur-LUM-ma 1	rim:E1.12.4.1	Early Dynastic	Umma
Q001324	Il 1	rim:E1.12.5.1	Early Dynastic	Umma
Q001325	Giša-kidu 1	rim:E1.12.6.1	Early Dynastic	Umma
Q001326	E-abzu 1	rim:E1.12.3.1	Early Dynastic	Umma
Q001328	Mes-KALAM-du (the prince) 1	rim:E1.13.7.1	Early Dynastic	Ur
Q001329	Mes-Ane-pada 1	rim:E1.13.5.1	Early Dynastic	Ur
Q001330	A-Ane-pada 1	rim:E1.13.6.1	Early Dynastic	Ur
Q001331	A-Ane-pada 3	rim:E1.13.6.3	Early Dynastic	Ur
Q001332	A-Ane-pada 4	rim:E1.13.6.4	Early Dynastic	Ur
Q001333	A-Ane-pada 5	rim:E1.13.6.5	Early Dynastic	Ur
Q001334	A-Ane-pada 6	rim:E1.13.6.6	Early Dynastic	Ur
Q001335	A-Ane-pada 2	rim:E1.13.6.2	Early Dynastic	Ur
Q001336	Mes-kiag-nun 1	rim:E1.13.8.1	Early Dynastic	Ur
Q001337	Elili 1	rim:E1.13.9.1	Early Dynastic	Ur
Q001348	Lugal-[...] 1	rim:E1.15.2.1	Early Dynastic	
Q001350	An(u)bu 3	rim:E1.10.1.3	Early Dynastic	Mari
Q001351	An(u)bu 2	rim:E1.10.1.2	Early Dynastic	Mari
Q001362	En-šakuš-Ana 1	rim:E1.14.17.1	Early Dynastic	Uruk
Q001363	En-šakuš-Ana 2	rim:E1.14.17.2	Early Dynastic	Uruk
Q001365	En-šakuš-Ana 4	rim:E1.14.17.4	Early Dynastic	Uruk
